route,start_stop_code_lbsl,end_stop_code_lbsl
K3,34945,34943
K3,34943,35524
K3,35524,35522
K3,35522,19361
K3,19361,19362
K3,19362,R0163
K3,R0163,20643
K3,20643,25460
K3,25460,19363
K3,19363,33013
K3,33013,19360
K3,19360,19358
K3,19358,19355
K3,19355,19353
K3,19353,BP287
K3,BP287,35368
139,BP4258,25893
139,25893,36886
139,36886,14627
139,14627,7852
139,7852,35730
139,35730,BP3503
139,BP3503,17683
139,17683,155
139,155,370
139,370,91511
139,91511,91530
139,91530,34006
139,34006,29796
139,29796,29797
139,29797,29799
139,29799,29802
139,29802,29319
139,29319,29320
139,29320,BP3074
139,BP3074,34917
139,34917,BP112
139,BP112,11965
139,11965,3183
139,3183,3185
139,3185,3186
139,3186,1636
139,1636,12051
139,12051,2189
139,2189,12047
139,12047,113
139,113,BP4986
139,BP4986,12045
139,12045,12043
679,1355,16600
679,16600,1728
679,1728,4331
679,4331,15441
679,15441,FC53
679,FC53,FC04
679,FC04,BP3460
679,BP3460,FC40
679,FC40,FC39
679,FC39,LE126
679,LE126,15438
679,15438,16345
679,16345,15436
679,15436,14203
679,14203,8621
679,8621,13449
679,13449,15434
679,15434,9014
679,9014,25056
679,25056,11330
679,11330,15432
679,15432,15430
679,15430,15341
679,15341,35220
679,35220,15339
679,15339,14781
679,14781,15857
679,15857,2932
679,2932,2934
679,2934,17849
679,17849,17951
679,17951,15336
679,15336,4363
679,4363,15333
679,15333,15329
R11,8239,19010
R11,19010,19008
R11,19008,19006
R11,19006,BP4964
R11,BP4964,40239
R11,40239,19004
R11,19004,19002
R11,19002,10705
R11,10705,12239
R11,12239,R0520
R11,R0520,R0514
R11,R0514,34274
R11,34274,12445
R11,12445,19000
R11,19000,18998
R11,18998,26143
R11,26143,26141
R11,26141,26139
R11,26139,26137
R11,26137,R0553
R11,R0553,26133
R11,26133,26131
R11,26131,26129
R11,26129,26127
R11,26127,26125
R11,26125,18988
R11,18988,OC579
R11,OC579,18987
R11,18987,R0535
R11,R0535,18922
R11,18922,33556
R11,33556,3929
R11,3929,15008
R11,15008,R0548
R11,R0548,20437
R11,20437,16651
R11,16651,35713
341,4742,BP2025
341,BP2025,37674
341,37674,25895
341,25895,25893
341,25893,36886
341,36886,20983
341,20983,20438
341,20438,BP4160
341,BP4160,37389
341,37389,27786
341,27786,25100
341,25100,25129
341,25129,197
341,197,20684
341,20684,1801
341,1801,14237
341,14237,1046
341,1046,1017
341,1017,4716
341,4716,790
341,790,2627
341,2627,792
341,792,26591
341,26591,2633
341,2633,2637
341,2637,4715
341,4715,15892
341,15892,1080
341,1080,2441
341,2441,2439
341,2439,2437
341,2437,BP4326
341,BP4326,2435
341,2435,2431
341,2431,BP1202
341,BP1202,2429
341,2429,26436
341,26436,606
341,606,BP833
341,BP833,9993
341,9993,4839
341,4839,9991
341,9991,1041
341,1041,26437
341,26437,26439
341,26439,26441
341,26441,26443
341,26443,26445
341,26445,26447
341,26447,26449
341,26449,26451
341,26451,1043
341,1043,10942
341,10942,BP4947
341,BP4947,962
341,962,29721
341,29721,29723
341,29723,29725
341,29725,35893
341,35893,BP277
341,BP277,BP4438
16,2970,R0744
16,R0744,27454
16,27454,BP3819
16,BP3819,4916
16,4916,BP3512
16,BP3512,4917
16,4917,4918
16,4918,BP1648
16,BP1648,4919
16,4919,20723
16,20723,1637
16,1637,BP138
16,BP138,11561
16,11561,11519
16,11519,20619
16,20619,11518
16,11518,4798
16,4798,34160
16,34160,11517
16,11517,56
16,56,4797
16,4797,1590
16,1590,621
16,621,29907
16,29907,29626
16,29626,29997
16,29997,36857
16,36857,27945
16,27945,33477
16,33477,31
626,OC11,BP1654
626,BP1654,4125
626,4125,18099
626,18099,23435
626,23435,18101
626,18101,80003
626,80003,4127
626,4127,1478
626,1478,26160
626,26160,26158
626,26158,26156
626,26156,26155
626,26155,3809
626,3809,18115
626,18115,18117
626,18117,16990
626,16990,16991
626,16991,17035
626,17035,16995
626,16995,3778
626,3778,9917
626,9917,9915
626,9915,9913
626,9913,4653
626,4653,9910
626,9910,9908
626,9908,9906
626,9906,1556
626,1556,80008
626,80008,9901
626,9901,28900
626,28900,BP3224
626,BP3224,6114
626,6114,6112
626,6112,6108
626,6108,2758
626,2758,2760
160,BP2296,25696
160,25696,15183
160,15183,20437
160,20437,16651
160,16651,16649
160,16649,18738
160,18738,16647
160,16647,R0396
160,R0396,24843
160,24843,17522
160,17522,17524
160,17524,17526
160,17526,27850
160,27850,19918
160,19918,R0528
160,R0528,27955
160,27955,18976
160,18976,18978
160,18978,25276
160,25276,18980
160,18980,19720
160,19720,18982
160,18982,19139
160,19139,3298
160,3298,R0562
160,R0562,3379
160,3379,BP2660
160,BP2660,16667
160,16667,20548
160,20548,3381
160,3381,26668
160,26668,17502
160,17502,17500
160,17500,17498
160,17498,44030
160,44030,17496
160,17496,34711
160,34711,12225
160,12225,R0550
160,R0550,17492
160,17492,17489
160,17489,17487
160,17487,17486
160,17486,17484
160,17484,43006
160,43006,43008
160,43008,34231
160,34231,17748
160,17748,20542
160,20542,110
160,110,40089
406,BP4908,BP4906
406,BP4906,BP4904
406,BP4904,BP4901
111,BP1122,R0703
111,R0703,BP493
111,BP493,19568
111,19568,19575
111,19575,19577
111,19577,19579
111,19579,19581
111,19581,19583
111,19583,19585
111,19585,3565
111,3565,16871
111,16871,16873
111,16873,33190
111,33190,33192
111,33192,36563
111,36563,35834
111,35834,35835
111,35835,33199
111,33199,33201
111,33201,33203
111,33203,33204
111,33204,33207
111,33207,BP939
111,BP939,33208
111,33208,33210
111,33210,16227
111,16227,16225
111,16225,29566
111,29566,16223
111,16223,16220
111,16220,14116
111,14116,16192
111,16192,16193
111,16193,16195
111,16195,16197
111,16197,16199
111,16199,BP1365
111,BP1365,15580
111,15580,BP2285
111,BP2285,BP4824
111,BP4824,16217
111,16217,16216
111,16216,R0494
111,R0494,26854
111,26854,16212
111,16212,16277
111,16277,16208
111,16208,16205
111,16205,27900
111,27900,27902
111,27902,BP361
111,BP361,27906
111,27906,BP1186
111,BP1186,27908
111,27908,27939
111,27939,BP1584
111,BP1584,16331
111,16331,16329
111,16329,13551
111,13551,3419
111,3419,17145
111,17145,18208
111,18208,OC901
N15,34092,BP4873
N15,BP4873,R0656
N15,R0656,R0680
N15,R0680,18028
N15,18028,R0500
N15,R0500,37088
N15,37088,18351
N15,18351,9007
N15,9007,18349
N15,18349,18347
N15,18347,19265
N15,19265,9823
N15,9823,BP5546
N15,BP5546,1830
N15,1830,LE223
N15,LE223,15519
N15,15519,15517
N15,15517,20988
N15,20988,15515
N15,15515,15514
N15,15514,34361
N15,34361,7770
N15,7770,15510
N15,15510,15508
N15,15508,26367
N15,26367,1217
N15,1217,15505
N15,15505,9646
N15,9646,BP097
N15,BP097,LE142
N15,LE142,LE138
N15,LE138,1904
N15,1904,1902
N15,1902,1900
N15,1900,1896
N15,1896,696
N15,696,1894
N15,1894,1892
N15,1892,1890
N15,1890,1888
N15,1888,28111
N15,28111,1884
N15,1884,747
N15,747,1882
N15,1882,4891
N15,4891,BP3756
N15,BP3756,1878
N15,1878,BP665
N15,BP665,20773
N15,20773,8153
N15,8153,BP2283
N15,BP2283,875
N15,875,BP1351
N15,BP1351,868
N15,868,1873
N15,1873,866
N15,866,BP754
N15,BP754,888
N15,888,1689
N15,1689,1867
N15,1867,BP081
N15,BP081,885
N15,885,1865
N15,1865,881
N15,881,879
N15,879,1863
N15,1863,877
N15,877,20401
N15,20401,BP5244
N15,BP5244,8549
N15,8549,8585
N15,8585,34253
N15,34253,BP4528
N15,BP4528,BP4529
N15,BP4529,8552
N15,8552,1152
N15,1152,8602
N15,8602,8581
N15,8581,202
N15,202,8570
N15,8570,3178
N15,3178,20462
N15,20462,34323
N15,34323,14627
N15,14627,7852
N15,7852,35730
N15,35730,BP3503
N15,BP3503,17683
N15,17683,156
N15,156,16573
N15,16573,37642
108,BP816,BP1114
108,BP1114,18779
108,18779,20102
108,20102,18776
108,18776,18775
108,18775,33777
108,33777,19565
108,19565,17826
108,17826,33894
108,33894,17824
108,17824,13536
108,13536,17823
108,17823,17821
108,17821,33004
108,33004,BP2402
108,BP2402,BP2783
108,BP2783,BP2462
108,BP2462,BP2460
108,BP2460,BP2276
108,BP2276,BP2334
108,BP2334,26004
108,26004,13841
108,13841,R0686
108,R0686,34413
108,34413,34406
108,34406,34407
108,34407,15589
108,15589,34447
108,34447,34060
108,34060,2066
108,2066,2068
108,2068,2070
108,2070,BP5307
30,10458,14136
30,14136,17301
30,17301,17299
30,17299,BP2635
30,BP2635,17298
30,17298,17296
30,17296,306
30,306,37257
30,37257,129
30,129,17896
30,17896,2725
30,2725,779
30,779,320
30,320,2640
30,2640,913
30,913,905
30,905,909
30,909,17294
30,17294,9242
30,9242,11470
30,11470,80001
30,80001,33092
30,33092,29748
30,29748,9995
30,9995,36602
30,36602,361
30,361,1074
30,1074,BP134
30,BP134,34940
30,34940,183
30,183,14736
30,14736,27622
30,27622,20917
30,20917,672
30,672,34438
30,34438,544
30,544,36792
30,36792,2870
30,2870,1582
30,1582,724
30,724,725
30,725,26597
30,26597,449
30,449,180
121,33694,23341
121,23341,9982
121,9982,BP1794
121,BP1794,10864
121,10864,759
121,759,2009
121,2009,10872
121,10872,4945
121,4945,3534
121,3534,10878
121,10878,1754
121,1754,17784
121,17784,17783
121,17783,17782
121,17782,17779
121,17779,17777
121,17777,17775
121,17775,995
121,995,27894
121,27894,27896
121,27896,27898
121,27898,BP4349
121,BP4349,16787
121,16787,16789
121,16789,16791
121,16791,16793
121,16793,16795
121,16795,16797
121,16797,16799
121,16799,16801
121,16801,14997
121,14997,3490
121,3490,15872
121,15872,4004
121,4004,15870
121,15870,34330
121,34330,13521
121,13521,14816
121,14816,13522
121,13522,BP2659
121,BP2659,12272
121,12272,20594
121,20594,3293
121,3293,12264
121,12264,12260
121,12260,12257
121,12257,BP1189
121,BP1189,12256
121,12256,20761
121,20761,20298
121,20298,20300
121,20300,20303
121,20303,BP2655
121,BP2655,BP2656
121,BP2656,BP4521
121,BP4521,BP2651
245,R0796,6085
245,6085,6083
245,6083,6081
245,6081,20282
245,20282,764
245,764,6079
245,6079,2773
245,2773,6077
245,6077,2775
245,2775,3188
245,3188,2969
245,2969,2971
245,2971,6044
245,6044,20840
245,20840,16998
245,16998,16999
245,16999,17001
245,17001,17002
245,17002,17004
245,17004,17006
245,17006,34756
245,34756,34786
245,34786,34787
245,34787,28647
245,28647,9370
245,9370,16103
245,16103,17008
245,17008,17010
245,17010,17012
245,17012,17015
245,17015,17016
245,17016,17018
245,17018,7805
245,7805,17020
245,17020,17022
245,17022,15012
245,15012,91523
245,91523,20654
245,20654,2805
245,2805,38453
245,38453,CW16
245,CW16,17252
245,17252,17255
245,17255,CW59
277,BP1103,BP1885
277,BP1885,BP2677
277,BP2677,LE236
277,LE236,R0314
277,R0314,BP2355
277,BP2355,LE190
277,LE190,LE193
277,LE193,BP1231
277,BP1231,BP638
277,BP638,25270
277,25270,14495
277,14495,27785
277,27785,20927
277,20927,14487
277,14487,14485
277,14485,1423
277,1423,FC17
277,FC17,14483
277,14483,14481
277,14481,14479
277,14479,14477
277,14477,BP940
277,BP940,14473
277,14473,14470
277,14470,14471
277,14471,14467
277,14467,25446
277,25446,2275
277,2275,306
277,306,308
277,308,BP5484
277,BP5484,1115
277,1115,782
277,782,320
277,320,2640
277,2640,913
277,913,905
277,905,909
277,909,17294
277,17294,9242
277,9242,11470
E8,19280,18849
E8,18849,BP1361
E8,BP1361,33864
E8,33864,3066
E8,3066,11785
E8,11785,33911
E8,33911,3077
E8,3077,1245
E8,1245,6910
E8,6910,6909
E8,6909,6907
E8,6907,6906
E8,6906,6905
E8,6905,6903
E8,6903,10901
E8,10901,20686
E8,20686,26221
E8,26221,6897
E8,6897,6896
E8,6896,6895
E8,6895,6893
E8,6893,6891
E8,6891,6176
E8,6176,BP2727
E8,BP2727,BP2726
9,R0880,687
9,687,3614
9,3614,76
9,76,1490
9,1490,BP1589
9,BP1589,35202
9,35202,20591
9,20591,27496
9,27496,16031
9,16031,16034
9,16034,87
9,87,11224
9,11224,34101
9,34101,11222
9,11222,11220
9,11220,34102
9,34102,96
9,96,25145
9,25145,99
9,99,BP5670
9,BP5670,BP3509
9,BP3509,BP3505
9,BP3505,7853
9,7853,20983
65,23405,20097
65,20097,16747
65,16747,33921
65,33921,33588
65,33588,33590
65,33590,33938
65,33938,R0111
65,R0111,BP2820
65,BP2820,23299
65,23299,23297
65,23297,23295
65,23295,25571
65,25571,15735
65,15735,15733
65,15733,4517
65,4517,15731
65,15731,4515
65,4515,11128
65,11128,R0130
65,R0130,11350
65,11350,20671
65,20671,15727
65,15727,BP189
65,BP189,33219
65,33219,23416
65,23416,19589
65,19589,20503
65,20503,4480
65,4480,27358
65,27358,12899
65,12899,BP285
65,BP285,BP490
65,BP490,R0700
65,R0700,31468
65,31468,FW1
65,FW1,1799
65,1799,15716
65,15716,3794
65,3794,4483
65,4483,9797
65,9797,9798
65,9798,4500
65,4500,14728
65,14728,4503
65,4503,15714
65,15714,573
65,573,9383
65,9383,15712
65,15712,15709
65,15709,15708
65,15708,29982
65,29982,16350
65,16350,14726
65,14726,9352
65,9352,15233
65,15233,15050
65,15050,15048
65,15048,15046
65,15046,15044
65,15044,15042
65,15042,15040
65,15040,35402
65,35402,6164
65,6164,6168
65,6168,15707
65,15707,15705
65,15705,18465
65,18465,15702
65,15702,15701
65,15701,15698
65,15698,15697
65,15697,BP4852
65,BP4852,17291
65,17291,15692
65,15692,19032
65,19032,737
65,737,33853
148,BP5238,8901
148,8901,270
148,270,14441
148,14441,836
148,836,1061
148,1061,28421
148,28421,1268
148,1268,1264
148,1264,3238
148,3238,691
148,691,BP5626
148,BP5626,864
148,864,35904
148,35904,3234
148,3234,1643
148,1643,29632
148,29632,29907
148,29907,29626
148,29626,29997
148,29997,36857
148,36857,27945
148,27945,BP4407
148,BP4407,14973
148,14973,20434
148,20434,7863
148,7863,20179
148,20179,BP3404
148,BP3404,26826
148,26826,4742
148,4742,26768
148,26768,29808
148,29808,33137
148,33137,33614
148,33614,26064
148,26064,2609
148,2609,25105
148,25105,2612
148,2612,2615
148,2615,34460
148,34460,256
133,BP5725,SL37
133,SL37,25857
133,25857,2403
133,2403,36915
133,36915,R0421
133,R0421,1764
133,1764,R0420
133,R0420,43
133,43,2397
133,2397,706
133,706,707
133,707,710
133,710,2395
133,2395,29685
133,29685,36214
133,36214,26407
133,26407,2393
133,2393,4726
133,4726,2391
133,2391,BP2394
133,BP2394,451
133,451,20670
133,20670,602
133,602,604
133,604,2143
133,2143,2140
133,2140,33619
133,33619,33624
133,33624,2137
133,2137,26351
133,26351,BP851
133,BP851,978
133,978,2123
133,2123,27954
133,27954,8606
133,8606,37665
133,37665,OC509
412,10824,4401
412,4401,19269
412,19269,16632
412,16632,16634
412,16634,25456
412,25456,16636
412,16636,25243
412,25243,25245
412,25245,25247
412,25247,25249
412,25249,25251
412,25251,25253
412,25253,23492
412,23492,BP1590
412,BP1590,26185
412,26185,3562
412,3562,18819
412,18819,18818
412,18818,20185
412,20185,BP2945
412,BP2945,2523
412,2523,18816
412,18816,18814
412,18814,18812
412,18812,10806
412,10806,18809
412,18809,10808
412,10808,R0487
412,R0487,20450
412,20450,15115
412,15115,BP1548
412,BP1548,17630
412,17630,SL30
412,SL30,BP2300
391,BP1332,BP170
391,BP170,BP2563
391,BP2563,BP217
391,BP217,BP4096
391,BP4096,BP5183
391,BP5183,BP4098
391,BP4098,1461
391,1461,3649
391,3649,9328
391,9328,1457
391,1457,11251
391,11251,11253
391,11253,11255
391,11255,11259
391,11259,34350
391,34350,3015
391,3015,4682
391,4682,BP503
391,BP503,R0876
391,R0876,51781
391,51781,24779
391,24779,BP1501
391,BP1501,6149
391,6149,174
391,174,1038
391,1038,6153
391,6153,1039
391,1039,133
391,133,6157
391,6157,27303
391,27303,6159
391,6159,3164
391,3164,2194
391,2194,15041
391,15041,R0276
391,R0276,BP033
391,BP033,FW40
391,FW40,15674
391,15674,15676
391,15676,9284
391,9284,R0293
391,R0293,16241
391,16241,16240
391,16240,20703
391,20703,16351
391,16351,BP2634
363,26212,27400
363,27400,2574
363,2574,26746
363,26746,918
363,918,BP599
363,BP599,BP127
363,BP127,1174
363,1174,13765
363,13765,13767
363,13767,13769
363,13769,13771
363,13771,13773
363,13773,446
363,446,29429
363,29429,33441
363,33441,13781
363,13781,1726
363,1726,1493
363,1493,9472
363,9472,13739
363,13739,13741
363,13741,13743
363,13743,13744
363,13744,27714
363,27714,27716
363,27716,27718
363,27718,2017
363,2017,27720
363,27720,27722
363,27722,27724
363,27724,27726
363,27726,27728
363,27728,27730
363,27730,35161
363,35161,19020
363,19020,13379
363,13379,BP2419
E1,2030,15346
E1,15346,14091
E1,14091,14089
E1,14089,11465
E1,11465,15347
E1,15347,15793
E1,15793,15795
E1,15795,15798
E1,15798,15799
E1,15799,15802
E1,15802,18274
E1,18274,15803
E1,15803,35628
122,36510,34579
122,34579,8931
122,8931,BP4396
122,BP4396,35483
122,35483,26642
122,26642,44027
122,44027,26646
122,26646,26650
122,26650,26652
122,26652,26653
122,26653,26656
122,26656,26658
122,26658,26660
122,26660,26662
122,26662,26670
122,26670,26672
122,26672,26676
122,26676,26678
122,26678,20134
122,20134,19655
122,19655,19653
122,19653,19652
122,19652,19650
122,19650,BP4667
122,BP4667,18188
122,18188,19646
122,19646,19644
122,19644,19640
122,19640,3383
122,3383,19638
122,19638,29292
122,29292,BP1115
122,BP1115,26286
122,26286,27767
122,27767,13892
122,13892,13886
122,13886,13884
122,13884,26076
122,26076,26074
122,26074,13875
122,13875,13873
122,13873,26072
122,26072,13869
122,13869,26415
122,26415,13865
122,13865,13863
122,13863,26030
122,26030,13856
122,13856,35750
122,35750,29309
122,29309,17308
122,17308,17310
122,17310,17312
122,17312,17315
122,17315,17317
122,17317,R0083
122,R0083,17831
122,17831,17832
122,17832,17834
122,17834,19020
122,19020,13379
122,13379,BP2419
407,31982,35510
407,35510,36521
407,36521,14881
407,14881,14172
407,14172,6471
407,6471,6489
407,6489,14177
407,14177,14178
407,14178,36004
407,36004,14181
407,14181,14186
407,14186,14188
407,14188,14189
407,14189,14194
407,14194,10817
407,10817,31802
407,31802,9661
407,9661,BP2959
407,BP2959,6537
407,6537,35229
407,35229,BP4620
407,BP4620,7435
407,7435,R0855
407,R0855,34317
407,34317,BP1586
407,BP1586,2378
407,2378,10829
407,10829,25870
407,25870,17851
407,17851,20916
407,20916,1391
407,1391,816
407,816,4423
407,4423,10820
407,10820,3428
407,3428,25875
407,25875,12082
407,12082,10824
407,10824,4401
407,4401,19269
407,19269,R0541
407,R0541,4408
407,4408,17863
407,17863,4402
407,4402,20617
407,20617,1375
407,1375,17665
407,17665,4406
407,4406,17867
407,17867,4383
407,4383,20207
407,20207,17869
407,17869,19272
407,19272,8504
407,8504,17871
407,17871,8502
407,8502,17873
407,17873,20166
407,20166,8500
265,36765,20798
265,20798,219
265,219,11138
265,11138,11140
265,11140,11142
265,11142,1030
265,1030,1703
265,1703,15242
265,15242,R0592
265,R0592,4867
265,4867,15245
265,15245,3479
265,3479,34751
265,34751,34750
265,34750,LG10
265,LG10,29314
265,29314,29312
265,29312,29310
265,29310,3479
265,3479,37283
265,37283,19556
265,19556,R0435
265,R0435,19555
265,19555,LG08
265,LG08,19553
265,19553,3477
265,3477,18724
265,18724,3476
265,3476,18722
265,18722,3473
265,3473,20103
265,20103,18688
265,18688,W4
265,W4,4493
265,4493,9157
265,9157,R0154
265,R0154,27383
265,27383,1789
265,1789,16729
265,16729,18693
265,18693,4489
265,4489,18695
265,18695,25117
265,25117,4508
265,4508,BP5719
265,BP5719,4510
265,4510,28215
265,28215,27573
265,27573,BP1645
381,4745,25900
381,25900,1836
381,1836,8302
381,8302,226
381,226,25940
381,25940,25938
381,25938,1520
381,1520,8316
381,8316,33599
381,33599,R0049
381,R0049,BP4909
381,BP4909,25936
381,25936,654
381,654,33841
381,33841,25932
381,25932,1204
381,1204,25928
381,25928,25926
381,25926,36732
381,36732,26476
381,26476,40046
381,40046,36771
381,36771,36772
381,36772,36773
381,36773,40057
381,40057,36686
381,36686,36775
381,36775,36751
381,36751,BP2416
381,BP2416,BP3308
